video_id,title,channel_name,channel_id,source_query,source_group,dataset_sources,channel_handle,published_time,view_count_text,description_snippet,video_url,query_hits,keywords,description,view_count,publish_date,upload_date,category,owner_handle
ncOU7iZR5jY,Carlos Pineda y Andre Pozuelos | Seguridad II- Guatemala tiene solución | Ep. 3,Carlos Pineda,UCInL6HZez6Qn8IHV8Achhxw,guatemala seguridad,topic,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@carlospinedaGT,hace 7 meses,"3,279 vistas",La tecnología es base fundamental para lograr soluciones estructurales y que los guatemaltecos vivan con seguridad real y ...,https://www.youtube.com/watch?v=ncOU7iZR5jY,"[""guatemala seguridad""]",[],La tecnología es base fundamental para lograr soluciones estructurales y que los guatemaltecos vivan con seguridad real y permanente,3279,2026-01-31T10:50:20-08:00,2026-01-31T10:50:20-08:00,People & Blogs,/@carlospinedaGT
ndAZjHqzzT8,Internet: escoger el menos malo,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@quorumgt/videos,channel,quorum_channel.csv | quorum_complete.csv | youtube_guatemala_plus.csv,/@quorumgt,,,📱Cuando vas a elegir un plan de internet o de llamadas te toca preguntarte ¿Cuál será el menos malo? o bien conformarte con la única de las dos compañías que tenga cobertura en tu zona.  💸 Hablamos de #LasMañasDelNegocio,https://www.youtube.com/watch?v=ndAZjHqzzT8,"[""@quorumgt/videos""]","[""economía"", ""principiantes"", ""ley de competencia"", ""duopolios"", ""guatemala"", ""tigo"", ""claro"", ""internet"", ""telefonía""]","📱Cuando vas a elegir un plan de internet o de llamadas te toca preguntarte ¿Cuál será el menos malo? o bien conformarte con la única de las dos compañías que tenga cobertura en tu zona.

💸 Hablamos de #LasMañasDelNegocio de las telecomunicaciones. Merecemos un buen servicio.",717,2024-05-16T18:15:07-07:00,2024-05-16T18:15:07-07:00,News & Politics,/@quorumgt
nhhXiHI4rrw,Policía Nacional Civil participa en desfile del día del Ejército. #ProtegerYServir,PNCdeGuatemala,UCHsYnV67K3J0yJ4QeciVCww,Policia Nacional Civil Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@PNCdeGuatemala,hace 3 años,"21,534 vistas",,https://www.youtube.com/watch?v=nhhXiHI4rrw,"[""Policia Nacional Civil Guatemala""]",[],,21534,2023-06-30T12:46:08-07:00,2023-06-30T12:46:08-07:00,News & Politics,/@PNCdeGuatemala
nv6wMdQ997Q,PMT en todo,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,PMT Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@MunicipalidaddeGuatemala-1551,hace 5 años,"2,107 vistas","Debido al inicio de actividades de varios sectores para el presente año, la Policía Municipal de Tránsito -PMT- de la Ciudad de ...",https://www.youtube.com/watch?v=nv6wMdQ997Q,"[""PMT Guatemala""]","[""Ricardo"", ""Quiñónez"", ""Administración"", ""Alcalde"", ""Alcaldía"", ""Alcaldías"", ""Municipalidad"", ""Municipal"", ""Muni"", ""Cumple"", ""Equipo"", ""Transparencia"", ""Servicios"", ""Servir"", ""Servidor"", ""Público"", ""Pasión"", ""Todos"", ""Somos"", ""La"", ""Ciudad"", ""Del"", ""Futuro"", ""Para"", ""Vivir"", ""Tránsito vehicular"", ""PMT""]","Debido al inicio de actividades de varios sectores para el presente año, la Policía Municipal de Tránsito -PMT-  de la Ciudad de Guatemala, en respuesta a las instrucciones del Alcalde Ricardo Quiñónez, tendrá 850 agentes a cargo de operativos y acciones necesarias a favor de la movilidad en la ciudad.",2107,2021-01-08T05:00:14-08:00,2021-01-08T05:00:14-08:00,News & Politics,/@MunicipalidaddeGuatemala-1551
pNInRBsPbHE,Encuentro por el agua,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@quorumgt/videos,channel,quorum_channel.csv | quorum_complete.csv | youtube_guatemala_plus.csv,/@quorumgt,,,"Un encuentro entre vecinas y vecinos, personas expertas en hidrología y funcionarios públicos para debatir sobre los problemas de agua en la Ciudad de Guatemala.  Un evento organizado por Quorum como parte del especial H",https://www.youtube.com/watch?v=pNInRBsPbHE,"[""@quorumgt/videos""]",[],"Un encuentro entre vecinas y vecinos, personas expertas en hidrología y funcionarios públicos para debatir sobre los problemas de agua en la Ciudad de Guatemala.

Un evento organizado por Quorum como parte del especial Hidrocracia.",185,2023-06-06T14:06:29-07:00,2023-06-06T14:06:29-07:00,News & Politics,/@quorumgt
qFsSnnRdJBg,Avanza construcción de la Estrategia Nacional de Datos Abiertos,Ministerio de Gobernación,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernacion Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@mingobguate,hace 5 días,11 vistas,"Ministerio de Gobernación, Comunicación Social, Audiovisuales.",https://www.youtube.com/watch?v=qFsSnnRdJBg,"[""Ministerio de Gobernacion Guatemala""]","[""Ministerio"", ""de"", ""Gobernación"", ""Guatemala""]","-  Ministerio de Gobernación, Comunicación Social, Audiovisuales",11,2026-08-26T08:00:10-07:00,2026-08-26T08:00:10-07:00,News & Politics,/@mingobguate
qrdEegnTnaY,XVII Promoción de Brigadas PROVIAL,PROVIAL-CIV,UCuKuUrmHoNaJJHE27Aac9PQ,Provial Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@ProvialOficial_CIV,hace 4 años,416 vistas,Dirección General de Protección y Seguridad Vial -PROVIAL- Proteger y Servir. #soypilas #accionesquetransforman ...,https://www.youtube.com/watch?v=qrdEegnTnaY,"[""Provial Guatemala""]",[],"Dirección General de Protección y Seguridad Vial
-PROVIAL-
Proteger y Servir.

#soypilas #accionesquetransforman #valoratuvida #TuRutaConResponsabilidad #UnidosTransformamosGuatemala",416,2022-06-23T13:27:30-07:00,2022-06-23T13:27:30-07:00,People & Blogs,/@ProvialOficial_CIV
rNpBtQXUMbE,PMT es ejemplo en Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,PMT Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@MunicipalidaddeGuatemala-1551,hace 13 años,"3,212 vistas","La PMT de la Ciudad de Guatemala, es un ejemplo para otros municipios, que confían en ella para la formación de agentes de ...",https://www.youtube.com/watch?v=rNpBtQXUMbE,"[""PMT Guatemala""]","[""Administración"", ""administracion"", ""Alvaro"", ""Álvaro"", ""Enrique"", ""Arzú"", ""Arzu"", ""Irigoyen"", ""Alcalde"", ""Alcaldía"", ""Alcaldia"", ""Alcaldías"", ""Alcaldias"", ""Municipalidad"", ""Municipal"", ""Muni"", ""Cumple"", ""Comuna"", ""Equipo"", ""Transparencia"", ""Servicios"", ""Servir"", ""Servidor"", ""Publico"", ""Público"", ""Pasión"", ""Pasion"", ""Como"", ""Yo"", ""Tú"", ""Tu"", ""Todos"", ""Somos"", ""La"", ""Ciudad"", ""Del"", ""Futuro"", ""Para"", ""Vivir"", ""pmt"", ""ejemplo"", ""municipio"", ""confianza"", ""formacion"", ""agente"", ""transito"", ""comunidad"", ""comunidades""]","La PMT de la Ciudad de Guatemala, es un ejemplo para otros municipios, que confían en ella para la formación de agentes de tránsito para sus comunidades.",3212,2013-02-11T06:28:20-08:00,2013-02-11T06:28:20-08:00,News & Politics,/@MunicipalidaddeGuatemala-1551
rQEb4el3Lok,"Policía Nacional Civil en busca de mareros, imitadores y colaboradores de grupos delictivos",PNCdeGuatemala,UCHsYnV67K3J0yJ4QeciVCww,Policia Nacional Civil Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@PNCdeGuatemala,hace 3 años,"9,636 vistas",,https://www.youtube.com/watch?v=rQEb4el3Lok,"[""Policia Nacional Civil Guatemala""]",[],,9637,2023-05-31T09:58:36-07:00,2023-05-31T09:58:36-07:00,News & Politics,/@PNCdeGuatemala
rSQKmOX1Tfc,TU VIDA VALE  PROVIAL  TIEMPO AZUL & PAOLA PÉRLOP,Mosca Visión,UCquHy3UnphbYGF62_j6W_yQ,Provial Guatemala,official_gov,youtube_guatemala_lab.csv,/@moscavision,hace 8 años,"5,262 vistas",tuvidavale Les presentamos junto a Provial Ministerio de Comunicaciones​ El #Vídeo oficial que acompaña la campaña en ...,https://www.youtube.com/watch?v=rSQKmOX1Tfc,"[""Provial Guatemala""]","[""accidentes"", ""prevencion"", ""cumbia"", ""música"", ""provial"", ""tiempo azul""]","#tuvidavale

Les presentamos junto a Provial Ministerio de Comunicaciones​ El #Vídeo oficial que acompaña la campaña en prevención de accidentes viales. 

Gran equipo de trabajo

TU VIDA VALE
Letra: Lic. Percy Mogollon / Lamata Cabrera​ / Dach Marro​ / Tiempo Azul 
Colaboración especial Paola PérLop
Instrumental: Angello Dnd​
Vídeo Prod. by  GPS Producciones 
Combi Banana C. A. 

Comparte y hagamos conciencia para evitar accidentes ya que es la segunda causa de mortalidad en el país. 
Etiqueta a tu familia, que se entere toda Guatemala para que juntos salvemos vidas.",5262,2017-09-12T00:58:10-07:00,2017-09-12T00:58:10-07:00,Music,/@moscavision
rjFut_yJcr8,Ministro de CIV conversó sobre los retos  actuales de la infraestructura vial en Guatemala,Canal Antigua,UC-GLagjBhWAZ3IOWFgzqIAw,Ministerio de Comunicaciones Guatemala,official_gov,youtube_guatemala_lab.csv,/@miracanalantigua,hace 1 año,800 vistas,"Miguel Ángel Díaz Bobadilla, Ministro de Comunicaciones,: ""Para la alianza público-privada por el aeropuerto La Aurora, antes ...",https://www.youtube.com/watch?v=rjFut_yJcr8,"[""Ministerio de Comunicaciones Guatemala""]","[""Guatemala"", ""televisión"", ""Canal Antigua"", ""noticias""]","Miguel Ángel Díaz Bobadilla, Ministro de Comunicaciones,: ""Para la alianza público-privada por el aeropuerto La Aurora, antes se tiene que dar una recuperación""

Suscríbete a nuestro canal → https://bit.ly/canalantiguatv
Infórmate sobre las noticias desde nuestra web → https://canalantigua.tv

¡Y no te olvides de seguirnos en redes sociales!
TikTok → https://www.tiktok.com/@canalantiguaoficial?is_from_webapp=1&sender_device=pc
Facebook → https://www.facebook.com/canalantigua/
Instagram → https://www.instagram.com/canalantigua
Twitter → https://www.twitter.com/canalantigua",800,2025-03-01T08:01:01-08:00,2025-03-01T08:01:01-08:00,News & Politics,/@miracanalantigua
s0eco-BofOs,¿Quiénes pagan más en Centroamérica?,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum GT,topic,quorum_channel.csv | quorum_complete.csv | quorum_extra.csv | youtube_guatemala_plus.csv,/@quorumgt,hace 1 a,220 vistas,"En Centroamérica, la riqueza está concentrada en pocas manos: 1120 millonarios acumulan fortunas que, juntas, podrían ...",https://www.youtube.com/watch?v=s0eco-BofOs,"[""Quorum GT""]","[""justicia fiscal"", ""centroamerica"", ""guatemala"", ""honduras"", ""nicaragua"", ""costa rica"", ""panamá"", ""desigualdad"", ""impuestos"", ""millonarios"", ""pobreza"", ""políticas regresivas"", ""impuestos al consumo""]","🌏 En Centroamérica, la riqueza está concentrada en pocas manos: 1,120 millonarios acumulan fortunas que, juntas, podrían comprar todos los clubes top de Europa. 💵 Este video expone cómo, a pesar de esa abundancia, la mayoría de las personas viven en pobreza extrema. ⚖️ Explicamos por qué el problema no es la existencia de ricos, sino un sistema desigual que no logra redistribuir oportunidades ni beneficios.

👉 Descarga el informe ""Más recursos para más derechos"", elaborado por Oxfam, para conocer más hallazgos importantes. https://bit.ly/masrecursosmasderechos

👉 Consulta la tabla de los más ricos de Centroamérica https://bit.ly/fortunasCA

👉 Visitá Quorum https://quorum.gt/el-dilema-de-los-impuestos-en-centroamerica/(abre en una nueva pestaña)",220,2025-05-29T15:28:07-07:00,2025-05-29T15:28:07-07:00,News & Politics,/@quorumgt
sAPrXzrdstM,Funciones del Ministerio de Gobernación,Ministerio de Gobernación,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernacion Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_plus.csv,/@mingobguate,hace 10 años,"8,970 vistas","Ministerio de Gobernación, Comunicación Social, Audiovisuales.",https://www.youtube.com/watch?v=sAPrXzrdstM,"[""Ministerio de Gobernacion Guatemala""]","[""Ministerio"", ""de"", ""Gobernación"", ""Guatemala""]","-  Ministerio de Gobernación, Comunicación Social, Audiovisuales",8970,2016-05-24T17:50:32-07:00,2016-05-24T17:50:32-07:00,News & Politics,/@mingobguate
soZMwC0Cj18,Lluvias causan inundaciones y deslizamiento en Alta Verapaz,PrensaLibreOficial,UCEepOY2svuxbsJ-zsAPT9Fg,guatemala lluvias,topic,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@PrensaLibreOficial,hace 1 mes,"1,406 vistas",Las lluvias registradas en las últimas horas provocaron inundaciones en viviendas de San Cristóbal Verapaz y un deslizamiento ...,https://www.youtube.com/watch?v=soZMwC0Cj18,"[""guatemala lluvias""]","[""noticias Guatemala"", ""noticias Guatemala en vivo"", ""noticias última hora"", ""Guatemala"", ""Alta Verapaz"", ""lluvias"", ""inundaciones"", ""deslizamiento"", ""Conred"", ""San Cristóbal Verapaz"", ""Panzós"", ""floods"", ""landslide"", ""heavy rain"", ""emergency response""]","Las lluvias registradas en las últimas horas provocaron inundaciones en viviendas de San Cristóbal Verapaz y un deslizamiento en Panzós, Alta Verapaz, informó la Conred.
En el barrio y la colonia Pana, varias casas fueron afectadas por el ingreso de agua, mientras que en el caserío Río Chiquito I un deslizamiento dañó una vivienda. Las autoridades realizan evaluaciones para determinar la asistencia necesaria. No se reportan víctimas.

Lea más en:
https://www.prensalibre.com/guatemala/comunitario/
----------------------------
Busque más información de Guatemala y el mundo en  
https://www.prensalibre.com
https://www.facebook.com/prensalibregt
https://twitter.com/prensa_libre
https://www.instagram.com/prensa_libre
https://www.tiktok.com/@prensalibregt",1405,2026-07-09T17:31:25-07:00,2026-07-09T17:31:25-07:00,News & Politics,/@PrensaLibreOficial
tEfZlrP4L5I,#EnVivoDCA | Conferencia de Prensa del Gobierno de Guatemala,Diario de Centro América,UCaivrAhro2BpsJdrPe-IyRg,Gobierno de Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_plus.csv | youtube_target_channels.csv,/@dcaguatemala,Transmitido hace 3 semanas,265 vistas,"Conferencia de Prensa del Gobierno de Guatemala, La Ronda.",https://www.youtube.com/watch?v=tEfZlrP4L5I,"[""Gobierno de Guatemala""]",[],"Conferencia de Prensa del Gobierno de Guatemala, La Ronda",265,2026-08-10T21:38:33-07:00,2026-08-10T21:38:33-07:00,News & Politics,/@dcaguatemala
tK__qZZ-H5w,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@GobiernodeGuatemala,topic,youtube_target_channels.csv,/@GobiernodelaRepublicadeGuatema,Transmitido hace 8 meses,866 vistas,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT.,https://www.youtube.com/watch?v=tK__qZZ-H5w,"[""@GobiernodeGuatemala""]",[],Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,866,2025-12-10T23:25:58-08:00,2025-12-10T23:25:58-08:00,Entertainment,/@GobiernodelaRepublicadeGuatema
tXLhWHWGaao,Breve historia política de Guatemala,Crónica Panamericana,UCo1g4EQqLwMO9RqEv1rCUpQ,guatemala politica,topic,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv | youtube_target_channels.csv,/@cronicapanamericana,hace 4 años,"144,129 vistas",Este video explora los conceptos básicos de la historia y la política guatemaltecas para explicar por qué la historia de Guatemala ...,https://www.youtube.com/watch?v=tXLhWHWGaao,"[""guatemala politica"", ""Gobierno de Guatemala""]",[],"Este video explora los conceptos básicos de la historia y la política guatemaltecas para explicar por qué la historia de Guatemala ha sido de trauma e inestabilidad, por qué fracasaron sus momentos de esperanza como la revolución guatemalteca y por qué su democracia sigue siendo frágil. Comienza con los antiguos mayas, continúa con la colonización española y termina al principio de la presidencia de Alejandro Giammattei. Cubre las décadas de guerra de guerrillas y el golpe de 1954 bajo Castillo Armas. #guatemala #historia",144134,2022-02-22T17:13:48-08:00,2022-02-22T17:13:48-08:00,People & Blogs,/@cronicapanamericana
tb6LaOWGAIo,"Guía Definitiva para viajar a Guatemala 2026 🇬🇹 Qué ver, itinerarios, precios y consejos",Welcome to el Mundo,UC70eD0hNEwDNAfNlqfRWlGA,guatemala seguridad,topic,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@Welcometoelmundo,hace 11 meses,"104,891 vistas","Estás pensando en viajar a Guatemala? Entonces quédate, porque esta es la guía definitiva para recorrer el país más ...",https://www.youtube.com/watch?v=tb6LaOWGAIo,"[""guatemala seguridad""]","[""guatemala"", ""viajar a guatemala"", ""que ver en guatemala"", ""guia para viajar a guatemala"", ""15 días en guatemala"", ""ruta por guatemala"", ""que ver en guatemala en 10 dias"", ""es guatemala seguro?"", ""merece la pena viajar a guatemala?"", ""cuándo viajar a guatemala"", ""viajar a guatemala 2025"", ""guatemala 2025"", ""guatemala 2026"", ""guia guatemala"", ""viajar a guatemala por libre"", ""welcome to el mundo"", ""welcometoelmundo"", ""tikal"", ""chichicastenango"", ""antigua"", ""ciudad de antigua"", ""turismo guatemala""]","¿Estás pensando en viajar a Guatemala? 🇬🇹 Entonces quédate, porque esta es la guía definitiva para recorrer el país más auténtico de Centroamérica. En este vídeo encontrarás todo lo que necesitas saber para organizar tu viaje: qué ver, cómo moverte, dónde alojarte, cuánto cuesta y los mejores consejos para disfrutarlo al máximo.

Guatemala sorprende a cada paso. Desde Antigua, una de las ciudades coloniales más bonitas del continente, hasta los imponentes volcanes Pacaya, Acatenango y Fuego, donde la naturaleza muestra toda su fuerza. Seguiremos por el mágico lago Atitlán, rodeado de pueblos mayas llenos de color y tradiciones vivas, y nos perderemos en los mercados de Chichicastenango, donde el tiempo parece haberse detenido. Y, por supuesto, no puede faltar Tikal, las ruinas mayas ocultas en plena selva, uno de esos lugares que se quedan grabados para siempre en la memoria.

A lo largo del vídeo te contamos también cómo moverte de forma fácil y segura por el país, qué zonas son mejores para alojarse y cuál es el presupuesto real para una ruta de 10 a 15 días. Todo explicado de manera clara, honesta y con la experiencia de haber viajado por libre, para que puedas preparar tu propia aventura sin complicaciones.

Si buscas una guía completa y actualizada para viajar a Guatemala, este vídeo es para ti. Suscríbete, guarda esta guía y acompáñanos en un recorrido que te demostrará que Guatemala es mucho más que un destino turístico: es un viaje a la historia, la naturaleza y la cultura viva de un pueblo que nunca deja de sorprender.

📍 Mapa de Guatemala Interactivo: https://ko-fi.com/s/9fa6cfde38

✈️ Tu viaje por Guatemala en nuestra plataforma con TUI: 
     ⏳8 días: https://bit.ly/Viaje_Guatemala_8dias
     ⏳13 días: https://bit.ly/Viaje_Guatemala_13dias_TUI

💵 Descuento IATI. Nuestro SEGURO DE VIAJE de confianza: https://bit.ly/IATI_Guatemala
📞 Descuento en tu Tarjeta SIM Holafly: https://holafly.sjv.io/vPqKj3
💳 Tarjeta de viaje N26 gratis +20€: https://bit.ly/N26Welcome

🔥 Más en Instagram: http://bit.ly/WelcomeInsta
📗  Libro ""Welcome to el Sudeste Asiático"": https://amzn.to/3VcpdXr
📷  Nuestro equipo: https://amzn.to/4cL1rvU
☕️ ¿Quieres apoyarnos? Invítanos a un café: https://ko-fi.com/welcometoelmundo

🌴GUÍAS VIAJE:🌴
●  PUERTO RICO: https://youtu.be/XKp6Vpz2KLM
●  JAPÓN: https://youtu.be/0DlLOjxhjFU
●  MACHU PICCHU: https://youtu.be/j_kS60zLLIU
●  PERÚ: https://youtu.be/z33ehkgo3h8 
●  COLOMBIA: https://youtu.be/2yMhjHURW5A
●  CUBA: https://youtu.be/IXkXMGabV4c
●  INDONESIA: https://youtu.be/bL6bLYqmo3Q
●  FILIPINAS: https://youtu.be/ih12JlvWWoE
●  TAILANDIA: https://youtu.be/-tPe1fHyfQY
●  VIETNAM: https://youtu.be/KmaJ0lfEcdU
●  MALASIA: https://youtu.be/9WDwQ3cIRRs
●  SINGAPUR: https://youtu.be/zMYWXslkogw
●  MYANMAR: https://youtu.be/sKYN6nIulVM
●  NEPAL: https://youtu.be/dbptola1zI8
●  INDIA: https://youtu.be/Ldg-_oo3z8g
__
⁠⁠
Edición: Carla Palos @cpalos & Welcome to el Mundo

Si haces música, tienes una marca o un proyecto y quieres colaborar con nosotros, escríbenos a quetecuentas@welcometoelmundo.com

00:00 - Introducción
00:22 - Por qué viajar a Guatemala
01:01 - Antigua Guatemala
01:48 - Volcanes: Acatenango y Pacaya
02:26 - Ruinas mayas: Iximché
03:02 - Lago Atitlán
04:46 - Chichicastenango
05:37 - Río Dulce, Livingston y Pacífico
06:10 - Semuc Champey
06:27 - Flores y Tikal
07:51 - Cuándo viajar
09:21 - Alojamiento
10:04 - Gastronomía
10:50 - Seguridad
11:50 - Transporte
13:36 - Visado y documentos
14:04 - Presupuesto
14:51 - Cierre

#guatemala #viajes #turismo",104869,2025-09-07T10:00:02-07:00,2025-09-07T10:00:02-07:00,Travel & Events,/@Welcometoelmundo
tcAQGuuo_Uc,El Ministerio de Gobernación Guatemala  brinda conferencia de prensa.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,Ministerio de Gobernacion Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_plus.csv | youtube_lab_targets.csv | youtube_target_channels.csv,/@GobiernodelaRepublicadeGuatema,Transmitido hace 5 meses,"2,254 vistas",El Ministerio de Gobernación Guatemala brinda conferencia de prensa.,https://www.youtube.com/watch?v=tcAQGuuo_Uc,"[""Ministerio de Gobernacion Guatemala""]",[],El Ministerio de Gobernación Guatemala  brinda conferencia de prensa.,2254,2026-03-19T21:30:27-07:00,2026-03-19T21:30:27-07:00,Entertainment,/@GobiernodelaRepublicadeGuatema
tg2QuZFdn4c,🔴 En Vivo |  Sesión Solemne de Consejo de Gobierno en Limón,Presidencia de la República,UCLXHie0velori7_dqu8w_bQ,Gobierno de Guatemala,official_gov,youtube_guatemala_lab.csv,/@PresidenciadelaRepublicaCR,Transmitido hace 3 horas,"15,726 vistas",En Vivo | Sesión Solemne de Consejo de Gobierno en Limón.,https://www.youtube.com/watch?v=tg2QuZFdn4c,"[""Gobierno de Guatemala""]",[],🔴 En Vivo |  Sesión Solemne de Consejo de Gobierno en Limón,15726,2026-08-31T13:08:28-07:00,2026-08-31T13:08:28-07:00,News & Politics,/@PresidenciadelaRepublicaCR
tmvTbeQNCTI,"Hoy SABRÁN Qué Grado ACADÉMICO Tenemos, Todos Son PROFESIONALES",Gente de Guate,UCTClcvXaWXGeZheUQFTQLRw,@quorumgt,topic,quorum_extra.csv | youtube_target_channels.csv,/@GentedeGuate,hace 1 día,"15,482 vistas",,https://www.youtube.com/watch?v=tmvTbeQNCTI,"[""@quorumgt""]",[],,15482,2026-08-31T18:27:07-07:00,2026-08-31T18:27:07-07:00,Entertainment,/@GentedeGuate
tqcZFVSXARQ,¿Listo para decir tengo #MiPrimeraCasa? 🏠✨,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,topic,youtube_lab_targets.csv | youtube_target_channels.csv,/@GobiernodelaRepublicadeGuatema,hace 8 días,"1,373 vistas",,https://www.youtube.com/watch?v=tqcZFVSXARQ,"[""Gobierno de la República de Guatemala""]",[],,1373,2026-08-24T12:20:03-07:00,2026-08-24T12:20:03-07:00,Entertainment,/@GobiernodelaRepublicadeGuatema
vA6p51f14J4,Horarios especiales por celebraciones de fin de año,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@MunicipalidaddeGuatemala-1551,topic,youtube_lab_targets.csv | youtube_target_channels.csv,/@MunicipalidaddeGuatemala-1551,hace 4 años,606 vistas,"Palacio Municipal, Mini Munis, Atención al Cliente de EMPAGUA, Cajas Banrural y otros servicios por fiestas de fin de año ...",https://www.youtube.com/watch?v=vA6p51f14J4,"[""@MunicipalidaddeGuatemala-1551""]","[""Ricardo"", ""Quiñónez"", ""Administración"", ""Alcalde"", ""Alcaldía"", ""Alcaldías"", ""Municipalidad"", ""Municipal"", ""Muni"", ""Cumple"", ""Equipo"", ""Transparencia"", ""Servicios"", ""Servir"", ""Servidor"", ""Público"", ""Pasión"", ""Todos"", ""Somos"", ""La"", ""Ciudad"", ""Del"", ""Futuro"", ""Para"", ""Vivir""]","Palacio Municipal, Mini Munis, Atención al Cliente de EMPAGUA, Cajas Banrural y otros servicios por fiestas de fin de año tendrán horario especial de atención. Recuerda que tienes a disposición el número de Call Center MuniGuate 1551.",606,2021-12-23T12:25:58-08:00,2021-12-23T12:25:58-08:00,News & Politics,/@MunicipalidaddeGuatemala-1551
vCtk_0NzB3s,Clima en Guatemala esta semana: calor de hasta 39 °C y lluvias con tormentas,PrensaLibreOficial,UCEepOY2svuxbsJ-zsAPT9Fg,guatemala lluvias,topic,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@PrensaLibreOficial,hace 2 semanas,"1,534 vistas","Guatemala tendrá ambiente cálido y húmedo del 17 al 21 de agosto, con temperaturas máximas de hasta 39 °C en la cuenca del ...",https://www.youtube.com/watch?v=vCtk_0NzB3s,"[""guatemala lluvias""]","[""noticias Guatemala"", ""noticias Guatemala en vivo"", ""noticias última hora"", ""Guatemala"", ""clima en Guatemala"", ""Insivumeh"", ""lluvias"", ""calor"", ""actividad eléctrica"", ""temperaturas"", ""Conred"", ""Guatemala weather"", ""rain forecast"", ""high temperatures"", ""thunderstorms"", ""weather alert"", ""Guatemala news""]","Guatemala tendrá ambiente cálido y húmedo del 17 al 21 de agosto, con temperaturas máximas de hasta 39 °C en la cuenca del río Motagua y valles de oriente. El Insivumeh prevé lluvias con actividad eléctrica en horas de la tarde y noche, además de posibles crecidas de ríos, deslaves, deslizamientos y lahares en la cadena volcánica. 
Lea más en prensalibre.com 
----------------------------
Busque más información de Guatemala y el mundo en  
https://www.prensalibre.com
https://www.facebook.com/prensalibregt
https://twitter.com/prensa_libre
https://www.instagram.com/prensa_libre
https://www.tiktok.com/@prensalibregt",1534,2026-08-17T11:35:23-07:00,2026-08-17T11:35:23-07:00,News & Politics,/@PrensaLibreOficial
vDVXM8ODuzM,#EnVivoDCA | Conferencia de Prensa del Gobierno de Guatemala,Diario de Centro América,UCaivrAhro2BpsJdrPe-IyRg,Gobierno de Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv | youtube_target_channels.csv,/@dcaguatemala,Transmitido hace 3 semanas,214 vistas,EnVivoDCA | Conferencia de Prensa del Gobierno de Guatemala.,https://www.youtube.com/watch?v=vDVXM8ODuzM,"[""Gobierno de Guatemala""]",[],#EnVivoDCA | Conferencia de Prensa del Gobierno de Guatemala,214,2026-08-06T00:51:20-07:00,2026-08-06T00:51:20-07:00,News & Politics,/@dcaguatemala
